Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Node 2 - Component 0,Node 2 - Component 1,Node 3 - Component 0,Node 3 - Component 1
-0.009477898478507996,-0.07942265272140503,-0.029345395043492317,0.09260917454957962,0.03354209288954735,-0.5326215028762817,0.05877120420336723,0.9584431648254395
-0.010592974722385406,0.1417703926563263,-0.04278850555419922,-0.14621365070343018,0.06832066178321838,-0.1437268704175949,0.058907218277454376,0.7827082276344299
-0.008977636694908142,-0.25580406188964844,-0.06484000384807587,0.22084754705429077,0.11719252914190292,-0.9411941766738892,0.03165052831172943,1.633610486984253
0.010138079524040222,-0.8154264092445374,-0.12881284952163696,0.7056133151054382,0.21740159392356873,-2.176898956298828,-0.046866726130247116,3.2565014362335205
0.009212161414325237,0.6057199835777283,-0.15899789333343506,-0.7101956009864807,0.29815784096717834,0.5667340159416199,0.028207309544086456,0.9126392602920532
-0.03214019536972046,1.212603211402893,-0.11287561058998108,-1.3334676027297974,0.31850752234458923,1.7033476829528809,0.10038860887289047,0.12179639935493469
-0.07688651233911514,0.7156189680099487,-0.06796947866678238,-0.9183640480041504,0.3570508360862732,0.5812296271324158,0.028980756178498268,1.7415354251861572
-0.09621402621269226,-0.0024968383368104696,-0.06229780241847038,-0.07066792249679565,0.4092276394367218,-0.2852660119533539,0.00651558255776763,0.9187427163124084
-0.06752621382474899,-1.5130382776260376,-0.1345139890909195,1.4287331104278564,0.49724122881889343,-3.1628150939941406,-0.262375146150589,3.3053011894226074
-0.025293519720435143,-0.8687131404876709,-0.24040894210338593,0.7158184051513672,0.6282030344009399,-2.178361415863037,-0.26108160614967346,3.252302408218384
-0.019168145954608917,0.1525646597146988,-0.2922012209892273,-0.3795294463634491,0.7449679374694824,-0.46541282534599304,-0.2065463662147522,2.62475848197937
-0.028661169111728668,-0.12718017399311066,-0.32166609168052673,-0.10540905594825745,0.8583198189735413,-0.9830121994018555,-0.3066520392894745,3.0104455947875977
