Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3
0.04476824775338173,0.2597450017929077,0.04476824775338173,0.2597450017929077,0.02890358306467533,-0.2241322547197342,0.02890358306467533,-0.2241322547197342
0.049963150173425674,-0.018488101661205292,0.049963150173425674,-0.018488101661205292,0.02442093752324581,-0.02967704087495804,0.02442093752324581,-0.02967704087495804
0.04959338903427124,-0.2949979305267334,0.04959338903427124,-0.2949979305267334,0.02382739633321762,0.16469410061836243,0.02382739633321762,0.16469410061836243
0.0436934269964695,0.01290438137948513,0.0436934269964695,0.01290438137948513,0.027121279388666153,-0.031098511070013046,0.027121279388666153,-0.031098511070013046
0.04395151510834694,-0.26567891240119934,0.04395151510834694,-0.26567891240119934,0.02649930864572525,0.16337047517299652,0.02649930864572525,0.16337047517299652
0.03863793984055519,-0.5441815853118896,0.03863793984055519,-0.5441815853118896,0.029766717925667763,0.3578384518623352,0.029766717925667763,0.3578384518623352
0.02775430679321289,-0.8244445323944092,0.02775430679321289,-0.8244445323944092,0.03692348673939705,0.5523967742919922,0.03692348673939705,0.5523967742919922
0.011265416629612446,-1.1082706451416016,0.011265416629612446,-1.1082706451416016,0.04797142371535301,0.7471283078193665,0.04797142371535301,0.7471283078193665
-0.010899996384978294,-1.3973982334136963,-0.010899996384978294,-1.3973982334136963,0.06291399151086807,0.9421004056930542,0.06291399151086807,0.9421004056930542
-0.03884796053171158,-1.6934690475463867,-0.03884796053171158,-1.6934690475463867,0.08175599575042725,1.137356162071228,0.08175599575042725,1.137356162071228
-0.0727173388004303,-1.9979885816574097,-0.0727173388004303,-1.9979885816574097,0.10450311750173569,1.3329044580459595,0.10450311750173569,1.3329044580459595
-0.11267711222171783,-1.7286828756332397,-0.11267711222171783,-1.7286828756332397,0.13116121292114258,1.1386138200759888,0.13116121292114258,1.1386138200759888
-0.14725077152252197,-1.4730795621871948,-0.14725077152252197,-1.4730795621871948,0.15393348038196564,0.9449455142021179,0.15393348038196564,0.9449455142021179
-0.17671236395835876,-1.8078986406326294,-0.17671236395835876,-1.8078986406326294,0.1728323996067047,1.141528606414795,0.1728323996067047,1.141528606414795
-0.21287032961845398,-1.5749378204345703,-0.21287032961845398,-1.5749378204345703,0.1956629753112793,0.9487638473510742,0.1956629753112793,0.9487638473510742
-0.24436908960342407,-1.355485439300537,-0.24436908960342407,-1.355485439300537,0.21463824808597565,0.7567193508148193,0.21463824808597565,0.7567193508148193
-0.2714788019657135,-1.1480915546417236,-0.2714788019657135,-1.1480915546417236,0.2297726273536682,0.5653501152992249,0.2297726273536682,0.5653501152992249
-0.2944406270980835,-0.9512718915939331,-0.2944406270980835,-0.9512718915939331,0.24107962846755981,0.3745918869972229,0.24107962846755981,0.3745918869972229
-0.31346607208251953,-0.7635368704795837,-0.31346607208251953,-0.7635368704795837,0.2485714703798294,0.1843688189983368,0.2485714703798294,0.1843688189983368
-0.328736811876297,-1.1364036798477173,-0.328736811876297,-1.1364036798477173,0.252258837223053,0.3821461796760559,0.252258837223053,0.3821461796760559
-0.3514648675918579,-0.9620085954666138,-0.3514648675918579,-0.9620085954666138,0.259901762008667,0.19244639575481415,0.259901762008667,0.19244639575481415
-0.3707050681114197,-1.3416916131973267,-0.3707050681114197,-1.3416916131973267,0.26375070214271545,0.39017823338508606,0.26375070214271545,0.39017823338508606
-0.3975388705730438,-1.7242316007614136,-0.3975388705730438,-1.7242316007614136,0.27155426144599915,0.5876106023788452,0.27155426144599915,0.5876106023788452
-0.4320235252380371,-1.5765899419784546,-0.4320235252380371,-1.5765899419784546,0.2833064794540405,0.39855843782424927,0.2833064794540405,0.39855843782424927
