Node 0 - Component 0,Node 0 - Component 1,Node 1 - Component 0,Node 1 - Component 1,Global 0
0.0,0.0,-0.11496216,-0.1520493,0.0
0.0,0.0,-0.1347475,-0.39570618,0.0
0.0,0.0,-0.15624821,-0.43001533,0.0
0.0,0.0,-0.17434525,-0.3619392,0.0
0.0,0.0,-0.21189225,-0.75094056,0.0
0.0,0.0,-0.25327086,-0.8275728,0.0
0.0,0.0,-0.30428064,-1.020194,0.0
0.0,0.0,-0.34828293,-0.8800497,0.0
0.0,0.0,-0.38363004,-0.70693874,0.0
0.0,0.0,-0.40903378,-0.32739973,0.0
0.0,0.0,5.889738,0.13106012,0.0
0.0,0.0,-0.37900734,0.28879547,0.0
0.0,0.0,-0.3485992,0.60815954,0.0
0.0,0.0,-0.3057028,0.8579292,0.0
0.0,0.0,-0.2768401,0.57725286,0.0
0.0,0.0,-0.24476397,0.6415243,0.0
0.0,0.0,-0.2032671,0.82993555,0.0
0.0,0.0,-0.17454898,0.57436323,0.0
0.0,0.0,-0.1606344,0.27829218,0.0
0.0,0.0,-0.13889343,0.43481898,0.0
0.0,0.0,-0.10720542,0.63376,0.0
0.0,0.0,-0.09403783,0.26335168,0.0
0.0,0.0,-0.086432844,0.15209985,0.0
0.0,0.0,-0.0622046,0.48456538,0.0
0.0,0.0,-0.05060248,0.23204195,0.0
0.0,0.0,-0.049223013,0.027589321,0.0
0.0,0.0,-0.057595342,-0.16744637,0.0
0.0,0.0,-0.04754752,0.20095634,0.0
0.0,0.0,-0.041675627,0.11743784,0.0
0.0,0.0,-0.030950494,0.21450263,0.0
0.0,0.0,-0.042522565,-0.23144132,0.0
0.0,0.0,-0.05875106,-0.32457006,0.0
0.0,0.0,-0.058881775,-0.0026140213,0.0
0.0,0.0,-0.07679053,-0.35817504,0.0
0.0,0.0,-0.098284006,-0.4298699,0.0
0.0,0.0,-0.11890313,-0.41238225,0.0
0.0,0.0,-0.12857014,-0.1933403,0.0
0.0,0.0,-0.1505298,-0.43919396,0.0
0.0,0.0,-0.191463,-0.81866217,0.0
0.0,0.0,-0.22424626,-0.6556668,0.0
0.0,0.0,-0.25408828,-0.5968404,0.0
0.0,0.0,-0.29030108,-0.7242546,0.0
0.0,0.0,-0.32484198,-0.69081974,0.0
0.0,0.0,-0.36545634,-0.81228447,0.0
0.0,0.0,-0.37847114,-0.26029873,0.0
0.0,0.0,5.895582,-0.18264294,0.0
0.0,0.0,-0.3778124,0.19581556,0.0
0.0,0.0,-0.346426,0.62773085,0.0
0.0,0.0,-0.3212943,0.5026374,0.0
0.0,0.0,-0.27584887,0.9089036,0.0
0.0,0.0,-0.2536024,0.4449315,0.0
0.0,0.0,-0.2302686,0.4666767,0.0
0.0,0.0,-0.19202411,0.76488924,0.0
0.0,0.0,-0.16508335,0.53881407,0.0
0.0,0.0,-0.14352751,0.43111682,0.0
0.0,0.0,-0.12476307,0.37529016,0.0
0.0,0.0,-0.10841209,0.32701826,0.0
0.0,0.0,-0.08317441,0.5047549,0.0
0.0,0.0,-0.06550875,0.35331237,0.0
0.0,0.0,-0.043514013,0.4398949,0.0
0.0,0.0,-0.021821886,0.4338425,0.0
0.0,0.0,-0.0005272031,0.42589355,0.0
0.0,0.0,0.007899851,0.1685411,0.0
0.0,0.0,0.016808659,0.17817657,0.0
0.0,0.0,0.041466832,0.49316332,0.0
0.0,0.0,0.059654355,0.36375034,0.0
0.0,0.0,0.062468857,0.05628991,0.0
0.0,0.0,0.08123943,0.37541163,0.0
0.0,0.0,0.09705812,0.31637383,0.0
0.0,0.0,0.13479036,0.7546445,0.0
0.0,0.0,0.14706832,0.24555993,0.0
0.0,0.0,0.1808455,0.67554307,0.0
0.0,0.0,0.22141623,0.81141376,0.0
0.0,0.0,0.25165725,0.6048207,0.0
0.0,0.0,0.3033507,1.0338707,0.0
0.0,0.0,0.3495854,0.9246936,0.0
0.0,0.0,0.39116955,0.8316822,0.0
0.0,0.0,0.3946507,0.06962204,0.0
0.0,0.0,-5.8825793,0.106987,0.0
0.0,0.0,0.3828466,-0.34306717,0.0
0.0,0.0,0.36972737,-0.26238728,0.0
0.0,0.0,0.3411827,-0.57088995,0.0
0.0,0.0,0.30545175,-0.7146201,0.0
0.0,0.0,0.25668633,-0.9753084,0.0
0.0,0.0,0.22310454,-0.6716361,0.0
0.0,0.0,0.19623315,-0.5374286,0.0
