Component 0,Component 1,Component 2
0.30664736757664685,0.9518231936438157,0.13847328482773735
0.2595884142176172,0.9657193459820419,0.9814543005802373
0.17334579943306036,0.9848610225909609,1.7674018363447876
0.04755906794060224,0.9988684272999228,2.5329775137689845
-0.11399075221242815,0.9934818108098632,3.236321715530071
-0.31237066002980846,0.9499602995665355,4.068969539759142
-0.5268473876722288,0.8499598991146278,4.74399209209675
-0.7417751705402574,0.6706486385358372,5.616525825589139
-0.9150367191722113,0.4033705524286022,6.397709968513462
-0.9965006837088248,0.08358461202784061,6.630302791995051
-0.9664621619716074,-0.256809052560782,6.868026274705202
-0.8285087960268568,-0.5599760485111199,6.692756437225867
-0.6137165789979901,-0.7895264154307972,6.313601135743002
-0.3540692557729816,-0.9352192053825493,5.976814298937589
-0.11078968126003708,-0.9938438743214647,5.018021537251828
0.09010584596423485,-0.9959321947417251,4.0249162084340995
0.2374433950291044,-0.9714013764438738,2.990098103666181
0.3548831479542052,-0.9349106648755878,2.4611189788535697
0.4431688920974114,-0.8964381367819828,1.9268300346097202
0.5080815988283592,-0.8613089393080848,1.4765087126113832
0.5553975187625005,-0.8315849903362,1.1176980202934816
0.5830811483055248,-0.8124139182034676,0.6735044214317127
0.5847486802341626,-0.8112145098334996,0.0410816000393297
0.5684491778456984,-0.8227183796455197,-0.3990117795987494
0.5161633171224119,-0.8564901809461615,-1.2450859120330082
0.4369367250901603,-0.8994922446955759,-1.8035009330775984
0.31227312590911743,-0.9499923656719292,-2.692108146556098
0.16000411763134173,-0.9871163469120627,-3.137801069501222
-0.03255089151518128,-0.9994700793228214,-3.86502933710867
-0.2627279382657737,-0.9648699552036097,-4.665834734723631
-0.5161810797590659,-0.8564794760522665,-5.530753830226184
-0.746518896453409,-0.6653642139745602,-6.008573217958437
-0.9205593287722236,-0.3906027677966877,-6.533906180077484
-0.9980788391632323,-0.06195668498697026,-6.7857978872082825
-0.9570769904519606,0.2898338047009315,-7.1209915221357205
-0.804653349096551,0.5937448844307663,-6.833034871033594
-0.5802763411097938,0.814419651008146,-6.32046877507092
-0.33074536156167594,0.943720035712624,-5.639493640417697
-0.10363413203782004,0.9946154868474388,-4.665454761618688
0.08659093179623374,0.996243951314466,-3.8104009645621035
0.24165901019287064,0.9703612331459878,-3.147513259002241
0.3587713967299737,0.9334254575960652,-2.4575231614266095
0.43397036189664473,0.9009271474405104,-1.6388753511170195
0.4883930901070919,0.8726237388105174,-1.2270447163648077
0.5088713451836165,0.860842583781156,-0.4725168814389341
0.49696543127904136,0.867770338346291,0.2754977818741513
0.46396911541123453,0.885851375764872,0.7525550662067607
0.4102749778444988,0.9119618646383718,1.1942993822081949
0.32818279370323006,0.9446142355041782,1.7675277885242693
0.21302347971782915,0.977047080282679,2.3942149307352505
0.05618291488698844,0.998420492615612,3.1691183030262127
-0.13740611818708548,0.9905147947833777,3.8810945799650622
-0.3743469938732325,0.9272886973203512,4.9170049835419904
-0.6070772906709029,0.7946427896556264,5.373698399003567
-0.8088111702048201,0.5880684407038943,5.795006546533602
-0.9470017222362278,0.32122848267489984,6.032843583343185
-0.9999617632639008,0.008744827622679174,6.365629942497874
-0.9546056552013263,-0.2978725282023277,6.224163527356729
-0.8244930891952392,-0.5658720225186004,5.980545595031878
-0.6435795565685781,-0.7653792225864198,5.402796935026931
-0.45106542905785063,-0.8924908843841808,4.624144266763416
-0.2781895013538869,-0.9605262106452254,3.721001185157486
-0.12684583430882845,-0.9919224437013698,3.0944042794347286
-0.02051842596047656,-0.9997894749376512,2.1333722095180456
0.03954379650851104,-0.9992178381902984,1.2014795116075776
0.05818628810348581,-0.9983057426844434,0.37330123239970636
0.04905786578818684,-0.9987959380195277,-0.18283212782483838
-0.00960570336088377,-0.9999538641672138,-1.1736683186479864
-0.09550341140661106,-0.995429102653574,-1.7208667797559558
-0.22908557216403816,-0.9734062875419879,-2.7097795708250394
-0.37911165503001826,-0.9253509350621527,-3.153958602458627
-0.5498420730682525,-0.8352686362386693,-3.866781082809645
-0.7121344972470276,-0.7020430598123759,-4.207175898382812
-0.8552712044633367,-0.5181806314557051,-4.670800883411905
-0.9556526128272101,-0.2944963218726617,-4.915878209454054
-0.9996005280851148,-0.028262771484048772,-5.41323777748056
-0.9689195964032374,0.2473758591815044,-5.5647506784564955
-0.8626422000046318,0.5058146249083442,-5.607100853419656
-0.6982625683521657,0.7158417322552779,-5.350055768374872
-0.49763547734828256,0.8673862644083932,-5.041937840889423
-0.29154364634690394,0.9565575269029832,-4.500608234412428
-0.1039206156397727,0.9945855949314019,-3.8346322921608724
0.06335918271132625,0.9979907885176861,-3.3502045946519727
0.18661262080092325,0.9824335752394717,-2.4862282341682875
0.26979985408462176,0.9629164235466735,-1.7094421796116999
0.3236515567412979,0.9461763418195016,-1.128021169663296
0.34271766145839233,0.9394384516957408,-0.4044400808463725
0.34006224012887726,0.9404029311090698,0.0565030557922544
0.301832696343488,0.9533609093192461,0.8073731510862225
0.2159023154389969,0.9764149682322982,1.7799715503798867
0.09729049820007313,0.9952560268393161,2.4034241524534252
-0.06502507004342825,0.9978836306232542,3.2503123967955587
-0.25124003771724823,0.9679248129105048,3.7778038298421928
-0.4667730063114512,0.8843771596886534,4.63354376270527
-0.677355477040043,0.7356558690881599,5.170470287056645
-0.8525098335153947,0.5227111857991507,5.532127004298638
-0.9686087011409487,0.24859039417090184,5.976068156533095
-0.9990968375651492,-0.042491283427520475,5.874575474666078
-0.9412418558013935,-0.33773328069284003,6.0400710324430325
-0.8144665987552059,-0.5802104441598122,5.489588356984285
-0.6394273747391956,-0.7688515021993131,5.16112044786612
-0.45415980645069637,-0.8909202378466133,4.446486601985983
-0.2719879711474699,-0.9623006513304888,3.919412840055338
-0.10153299474332173,-0.9948321722674899,3.475000476690986
0.027194799387727956,-0.9996301530497473,2.5781282257519345
0.12060881645496867,-0.9927001125180412,1.8741000098446288
0.17917041594643934,-0.983818053325705,1.1848000846839457
0.20323186045027058,-0.9791306403631345,0.49028768977833936
0.18310799826577207,-0.9830928038446329,-0.410211319365548
0.13989255324538996,-0.9901666897782846,-0.8758815139085687
0.05780908775454213,-0.9983276563198015,-1.650231303844602
-0.051692208751161046,-0.9986630640783839,-2.1911318469763295
-0.19154625986185086,-0.9814835863797908,-2.8204415758937293
-0.36779987325579744,-0.9299049700012466,-3.678092094124007
-0.553036190055837,-0.8331572315526788,-4.187242122703738
-0.737738581056858,-0.6750865026203782,-4.874206600409156
-0.8853783930404485,-0.4648710586142281,-5.151859564694767
-0.9778425876670211,-0.20934152417679608,-5.451749136474119
-0.9983135877208937,0.05805153375955971,-5.379714066809551
-0.9495128065060966,0.31372827459589275,-5.220656465073866
-0.8463895389096779,0.5325643138854337,-4.850207689713761
-0.7080051372005977,0.7062072823878006,-4.449989825152409
-0.5682151756332463,0.8228800120188113,-3.6466841880285354
-0.4414183346290451,0.8973014286477652,-2.9431300567714995
-0.3347940692922047,0.9422913196919339,-2.3158409544467093
-0.2610621560695893,0.9653219932583622,-1.5452865383238275
-0.20712312472927655,0.9783148834615472,-1.109779122025762
-0.18284404765916623,0.9831419298532702,-0.4950980726259746
-0.19945000562380505,0.9799080034659703,0.33836249597216916
-0.24562425222582418,0.9693651152782963,0.947340065654052
-0.329167944785546,0.9442713932581351,1.7451731606333776
-0.44031921175362243,0.8978412954195573,2.4106379266877997
-0.5639979961418475,0.8257761563208159,2.8653033318557544
-0.6942660204431097,0.7197184816704985,3.363604844257041
-0.821859947888913,0.5696895874562157,3.945372650347962
-0.9268848109393224,0.37534590346769026,4.427163499692565
-0.9891993327518551,0.14657653319438507,4.753268076452764
-0.9949391119329768,-0.10047966732637705,4.955120968401585
-0.9396464992393081,-0.3421468346592045,4.971023182943194
-0.8348897460986326,-0.5504172161727509,4.673264117220054
-0.6911025974767641,-0.7227566670469874,4.498379166439978
-0.5389339672293441,-0.8423480153513987,3.8768487922190378
-0.39754585173079005,-0.9175823100799408,3.2066067359362016
-0.2678511669939478,-0.9634603013824599,2.7535740241625315
-0.15973998487105462,-0.9871591245758686,2.214695184682312
-0.08050707955893374,-0.9967540369323274,1.5966589893722443
-0.050111823865276996,-0.9987436133006786,0.6092295891449225
-0.04452502372725174,-0.9990082693662189,0.11186145031161021
-0.0699251380190989,-0.9975522417763443,-0.5088499740812944
-0.11759481672235714,-0.9930616592538629,-0.9577059507626737
-0.2118907205828546,-0.9772933656435403,-1.9128332119820168
-0.3285383322254293,-0.9444906374647307,-2.4249275974912985
-0.4807813360535823,-0.8768405253536884,-3.335799817056369
-0.6424953927829304,-0.7662895472683338,-3.9240944732471954
-0.8039907540663628,-0.5946417975351223,-4.724519647471411
-0.9253891665631349,-0.37901832463297414,-4.961696066366313
-0.9908127159217345,-0.13524112528294144,-5.061568436445124
-0.9927582544640944,0.12012929781449855,-5.1215388378643
-0.9305893812657123,0.36606475311821374,-5.087131886316342
-0.8090097396425195,0.5877952374454413,-5.071083128597052
-0.6570331804682982,0.7538616582395691,-4.511779433824624
-0.4952856403681021,0.8687301850662028,-3.9742575801808147
-0.3510476948048467,0.9363575791182571,-3.1894765819251
-0.24286755557692374,0.9700594571716158,-2.267378999192776
-0.1815817950935127,0.9833758445734864,-1.2545215033866652
-0.16663835694435652,0.9860180819817075,-0.3035076155524825
-0.1736857599895787,0.9848011254953167,0.14303438855502926
-0.2128121998528818,0.9770931212498516,0.7976220716133225
-0.29348849814333733,0.9559626046334492,1.668436246652388
-0.39612550301641386,0.9181963765230143,2.188386000496738
-0.5242005433031269,0.8515948510886538,2.8896552466581964
-0.6554843396742998,0.7552087661314236,3.260954171992509
-0.7815781604862375,0.6238073252623355,3.6473586651968812
-0.8859359317331522,0.46380763778112954,3.826327230585283
-0.9651531911929736,0.26168553175523346,4.350401587804492
-0.998955153071976,0.04570122701793567,4.381020554488196
-0.9855156205670358,-0.1695846738899782,4.322507483419594
-0.9237579725117595,-0.3829767724300826,4.452167760303059
-0.8211370967727072,-0.5707309946933755,4.2875838194673594
-0.7064491595241831,-0.707763791817281,3.5786389276629498
-0.5989081141103707,-0.8008177513346961,2.8466325799337935
-0.5022437975701451,-0.8647260651803663,2.318906307107458
-0.42626215190365097,-0.9045996782303589,1.7166989127298202
-0.3860146277017169,-0.9224926596999593,0.8809848379750502
-0.3651791710861053,-0.9309372551385324,0.4496437407602004
-0.37355103475326623,-0.9276096293348641,-0.18017962557958456
-0.41283053303499767,-0.9108078562430386,-0.8545071651590485
-0.479199941913946,-0.8777057682786816,-1.4836670704147719
-0.5645901549990099,-0.8253714054158855,-2.003873178754978
-0.6718645916228894,-0.7406739974667722,-2.7357347380067876
-0.786016524742618,-0.6182054859280508,-3.3523075997266716
-0.8929432698509802,-0.45016920910679753,-3.990055461311687
-0.9710624227046093,-0.23882581772298958,-4.515966556650772
-0.9998053033001124,-0.019732092969837706,-4.428462488498846
-0.9810005203425264,0.1940051006744215,-4.299531078747388
-0.9197980647348662,0.3923920489892663,-4.1597519679379795
-0.8226833566599467,0.5684998633902412,-4.029009148513611
-0.7022934696825658,0.711887549014044,-3.750020357819646
-0.5683916568110202,0.8227581202684198,-3.4812871911763
-0.44338465479505185,0.8963314386387843,-2.9035686278209174
-0.3355218672956872,0.9420324180018516,-2.3442425235837647
-0.2630320236139999,0.964787103227196,-1.5199121211579678
-0.22084425622840692,0.9753090866442913,-0.8696706884528799
-0.20470144285581165,0.9788244578537812,-0.3304266738293873
